Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Challenge,Closeness,Curiosity,Excitement,Harmony,Ideal,Liberty,Love,Practicality,Self-expression,Stability,Structure,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence
0.9998602907263858,0.9473362419394342,0.9131462492212465,0.1810951308923291,0.8898904082554846,0.005077369832303558,0.14082709820080092,0.27878279569065473,0.0010319079748442594,0.07830451089324164,0.006229185336682153,0.0012579870486939537,0.0434789243729648,0.004804916219268152,0.029027718907278954,0.1309372187020113,0.7848398188866973,0.016774335230072657,0.11135811987380112,0.0550189023526626,0.04303943754098183,0.1254190077847162
0.9907473925212638,0.40088851842687645,0.2485591029358854,0.0739569494438444,0.7873772295438284,0.0014864480055387652,0.02252756891953034,0.18989998499433564,0.0003556241342244637,0.005487757651588654,0.01124500334554418,0.0021590633770173784,0.01045524601172887,0.025223608639836803,0.0012934253898016501,0.009369097949361804,0.5734248321085027,0.004246439230954413,0.04506396009011343,0.09649162494384195,0.016231488015968742,0.06912085703649096
0.9782957029035189,0.8874302988166355,0.42962621216729263,0.4204206974160275,0.8893047135725861,0.015660879503584357,0.33033260377931095,0.07254425971320294,0.007961714706552936,0.06532500415693326,0.029908663983638173,0.008520176590973483,0.09092307875178007,0.014345802104505367,0.0006861435563309537,0.2036482536414405,0.6359129765912286,0.04387449992775749,0.07003278898154713,0.22964850793062808,0.04077367574461033,0.15967229061095584
0.9732685429697023,0.9664720519363165,0.46139040799278885,0.3201250115230307,0.9340081154799826,0.0022335557683956786,0.19786234589705737,0.05734961895217122,0.0007695823576714389,0.1475032800316058,0.00550854073127377,0.0010166676154864107,0.026824417296922698,0.005716521162436539,0.0010261591460742903,0.4850243907671422,0.9647488512077953,0.2217559559738977,0.012380105306679212,0.06570869479971936,0.008458217142659485,0.09438799780933993
0.9992786695422259,0.896160561712842,0.8580149472233137,0.14866362001181188,0.9606337819460509,0.009455930836672066,0.11573827611067111,0.19056512895424482,0.0038294220683347535,0.061282063803946574,0.03022480022539431,0.002767007965291113,0.10251480990770412,0.0321873009398031,0.002378098173520027,0.26167996630618695,0.9119762710467307,0.034385721905561106,0.03830855794111593,0.13137731945967712,0.099370785185882,0.06950024207331834
0.9853122388051667,0.7390209213541286,0.8734827501355368,0.3916118753023266,0.6858774997026008,0.08540855722562068,0.28539180029086175,0.52177740394451,0.0780211950759011,0.12189089337900483,0.08768153784825539,0.12436980336903214,0.10354149371210702,0.13515762174936208,0.17225690414980116,0.2624942949643564,0.6896046096846256,0.017723808722833523,0.5844171814339663,0.28679855665248477,0.10470716959869292,0.4788670573124104
0.9827297043819813,0.7938358272905791,0.4086178662729393,0.14232044773074026,0.9050325588757144,0.008879695891483186,0.0720048073365534,0.07283388986327471,0.014040742395353911,0.01307876326918117,0.010804144695841678,0.0034285929319161634,0.009054787674497855,0.03327203323579686,0.002398688075285149,0.05509253031601985,0.736598195122791,0.00961660246754692,0.025721601825174023,0.21187038432441624,0.007992954750787762,0.09733992816276038
0.9915952747646477,0.8720303183869709,0.8610316906775846,0.7170190518365207,0.6722484189898056,0.07826792517304465,0.46525110492341165,0.44021010093121493,0.05198305740077008,0.40738247238746905,0.14405034528681349,0.08286779905730252,0.2549350313027605,0.11297416472415128,0.14671986910671608,0.32573753172183817,0.4410169335310644,0.026971373253360853,0.440933659151168,0.25855445368210045,0.13029771978114219,0.4345007452521133
0.9913354673005097,0.6228305740822956,0.21682726487726534,0.5632286749898177,0.44750092021220556,6.212521918408376e-05,0.48125036632589596,0.21038803024616953,0.00010386321221989014,0.2351809186768274,0.0016774957821072967,0.00023439498522520585,0.03449616455696386,0.0005721640503114078,0.010325858337081772,0.4251185916448988,0.8442274118203502,0.06250519369098356,0.02366422644596311,0.1284498304496976,0.0025100267398462384,0.36004804442458554
0.9955691422419883,0.7011638533315441,0.8479884747613,0.39790496754620075,0.6269976917125225,0.040903737164587395,0.36750839060669926,0.494973774864302,0.08492132508965378,0.4709581363280082,0.10880755775274681,0.07734321646587261,0.26953240538459955,0.07621400706925435,0.29703371572246684,0.42464196707923785,0.47909667129648054,0.04095415928273066,0.7239229986213497,0.35631160081919067,0.1302624769180899,0.5198190023884462
0.9983477676234882,0.4599465181921572,0.23715980069826148,0.3308119764538559,0.6946239901166671,0.002496791115408792,0.21016232753577696,0.47284639216392566,0.0005520329883070274,0.060605820445880365,0.04045556672068101,0.00489289224464895,0.0518733191926426,0.020192600446666542,0.013320395250313422,0.14033396613298155,0.5482483289739208,0.008930140149969179,0.04801676521386705,0.07860398416337439,0.020124969042859764,0.10858527183660044
0.9981443781680563,0.9211628904693387,0.7506425522571716,0.21086213770815,0.7602424070097356,0.026989394301817515,0.13901880496669083,0.5335993935901411,0.015931932832245754,0.14379761440539895,0.02566905566057548,0.03138267693452357,0.04274819554690895,0.039375624878487,0.03360794698369224,0.0913275857266268,0.6965114850137795,0.011253606557021179,0.46193096751231016,0.13846479902449077,0.15757129867764008,0.3006961530753401
0.9619767063600224,0.9138976307377543,0.7129848758875127,0.33764646386774666,0.8867580377409677,0.01780637502959065,0.18449837537730573,0.26460442647439775,0.013735831650033281,0.13450289299524476,0.041354348137592645,0.04360202312934547,0.11478855047001346,0.06763379517807538,0.04899763765610998,0.35031407686833094,0.7382946240429382,0.06087680190910838,0.3276754201276208,0.16307779525461458,0.12358773611782281,0.25946518139526176
0.9995091985149746,0.7818748492147665,0.2828742976594858,0.463124306988339,0.7907071925858313,0.0014387146125989236,0.263478476116161,0.4142001332411069,6.290124983954204e-05,0.07691821003780569,0.027696471428061142,0.00036241251223861903,0.0665813568905842,0.001789858220401619,0.002200822437776584,0.29195167068436356,0.8210544282741972,0.02115259525068991,0.012011673911752674,0.034468722359638604,0.0030456674812675,0.11766483066640526
0.9923520688233987,0.6282902022932297,0.407485527060145,0.29655229242574277,0.7907409906863763,0.0005895442731673195,0.2788267324461671,0.16545502104386883,0.0024370085718460888,0.06605814156181333,0.0068135918805173334,0.0016392065549415413,0.15230498975196882,0.0026619398866667976,0.004605877602382624,0.050928407641953,0.697516153445162,0.007966297991529037,0.06293964974623667,0.16863703051739792,0.0073696778853700184,0.11471748145614025
0.999538014078643,0.8863734851314626,0.9682554944271071,0.22353756244465067,0.8639416004634195,0.023278627451964407,0.2472530349638425,0.44135441226639727,0.033522675698966276,0.1905879834944304,0.04267761825859212,0.013544545654577689,0.20037619312957933,0.018887602445053275,0.07714227115709588,0.33856820457698145,0.797183950548211,0.029559423467387935,0.1480282087375152,0.17902332406776622,0.16586296936181133,0.2868363152918141
0.9944901312358941,0.9074288983842745,0.6801431707635804,0.3416399549728474,0.8539064507008208,0.014931205778905332,0.33892534688942244,0.20127356716428824,0.0033816974073740957,0.15686444487146523,0.04557468630058237,0.0017322477399974168,0.15397089755133353,0.005180436471628802,0.0030176019573720514,0.38546106288683535,0.9330298093349387,0.07819858388347822,0.020217954350727707,0.1195725118361382,0.019800214149345685,0.15248825667241633
0.9947560258124757,0.8550162089305628,0.7794128709763526,0.1775122775344024,0.8913195754613085,0.008333570794812006,0.19503280536906026,0.24983596854097878,0.00876150012370669,0.1525056454777795,0.030487158158032268,0.022334823561650896,0.08891335044850207,0.0774834643421013,0.019372155318400974,0.20953678154839217,0.7199300394332036,0.031205674529934946,0.14570861927432943,0.16779254499789426,0.024011536078074436,0.12387410223233086
0.9948846261982196,0.8466469312332736,0.8625933445544447,0.31848456298304406,0.8351036586068024,0.026866889605533018,0.21014656009493865,0.2181558479348754,0.02904687963239483,0.10551710016330446,0.016055526234066975,0.020638655109258996,0.10801319092216044,0.07954288911990426,0.026947600738357946,0.18603899455231893,0.7735957053143427,0.02215132555985827,0.30819041155178145,0.2476740421506065,0.07758630791866156,0.18357577589929602
0.9988623151442603,0.8383951945880145,0.78323881073132,0.1938907225267611,0.7921328861749818,0.006273992884794355,0.09530296396251808,0.3262312594394458,0.0022339098894602616,0.031852043449116796,0.018041169704164084,0.005030099200384441,0.15893945579953173,0.0052216868539524675,0.006107508861708744,0.028995873107156067,0.4811386213066479,0.0077601320848819655,0.1991584476194947,0.08581395264953545,0.06559417010464302,0.11155697139017257
0.9947660261302986,0.4257835729861472,0.30924398316799223,0.09642759272743096,0.540802524562639,0.005962818525822977,0.08838456595416233,0.3267023359291508,0.02516670375532365,0.0323620615848198,0.023171951204235985,0.028686455982818826,0.05848784753487857,0.05556280186921042,0.030142133561580187,0.04261158181898278,0.33363999649196374,0.001625009994825899,0.4579912005076686,0.21427590186342466,0.07984864695337063,0.2147386633649817
0.9122122984673375,0.43457351748955386,0.26859307579602976,0.5101932671526515,0.39656172881409635,0.01422876698696579,0.3260195878231727,0.17016146464432869,0.012811542666789744,0.11860702719497057,0.10790073615780915,0.016298522994349196,0.462039423600495,0.0465351065586857,0.018994042181651627,0.19586846539662367,0.5356080207659236,0.05125404807950579,0.06377812371931169,0.20000595255034415,0.061921888808183834,0.3385460308354131
0.9730748523581706,0.8755446979448347,0.23058612816065982,0.3404896611485979,0.8425880374531312,0.012171977682351953,0.1493650538808679,0.12256664200010603,0.0033407468536966745,0.06087541975691996,0.02196069209162771,0.004043266718979921,0.041760971691318594,0.015551662058693738,0.0054616833553963184,0.15117885718236101,0.6228259667354044,0.062389624931471765,0.019084325265829816,0.08782288335650429,0.0028657136188998122,0.1671729542687857
0.9592320054136634,0.9387323076142384,0.5302750346573873,0.50152259342707,0.8832858072807309,0.0074430787848265845,0.3567412732906684,0.08644104873219738,0.002945683960510481,0.1781077097083243,0.03187088105216318,0.002961305239971068,0.10432759355654508,0.004174563331737657,0.0007248812154003192,0.32970107794033726,0.7738310196793541,0.10999700307470017,0.013839979750556564,0.13469127237135936,0.007413165645855868,0.13460798151836934
0.999527007991579,0.7904243206400692,0.751559173579259,0.24179482930655666,0.8456668798644758,0.00039286451586600935,0.19468043071742308,0.10149131970315534,0.0005846690503443774,0.039298556498024995,0.00987110704774058,0.00011944783559741934,0.0572829469051222,0.0014146253401660092,0.0009457699518663487,0.07519261457068699,0.6355614942689284,0.006352731488466101,0.024698860555314006,0.12586420139432786,0.0323975655531647,0.0899009307088896
0.9897704454730905,0.7989110218540806,0.8835187191633596,0.1252018621454023,0.7875550920691652,0.018622640860329942,0.11281641510799717,0.36105624543807324,0.007150710310484809,0.026855878545705758,0.06790062225153093,0.016733436318342898,0.17679949355855307,0.021572785552479712,0.01158996735650275,0.10430294688738151,0.6850421159632637,0.013897072234854424,0.1628501484259116,0.1691856312102052,0.15749102395711834,0.2517566082063017
0.9970458529244923,0.8804693994719424,0.9196673459384744,0.20561103266254133,0.9203066408419367,0.015730056227770683,0.1104313337085347,0.25575457482587194,0.014493201744072981,0.09091625485481863,0.04185425160707751,0.017141270940904174,0.07881209403113809,0.020088141296962347,0.030684467998236875,0.2845215155540186,0.6572796885599587,0.021598384245431257,0.23613517047450305,0.10947989975450967,0.07381316602629351,0.18351892832355593
0.9730693981164735,0.7940483495042395,0.34856423185216495,0.7288579682278773,0.752448266928279,0.013205474018095242,0.5053185317945116,0.06685041823815063,0.003552092854617883,0.2942917427175765,0.02353945397498769,0.007057431285612148,0.08838728336052626,0.026033183696258066,0.05244709298432654,0.6579839317560161,0.8080281450910338,0.1709230264582416,0.02000912917028863,0.1120260388031219,0.0013650497005988638,0.2774897522876732
0.9776618330221742,0.8215988023212545,0.2954985894792167,0.15922679875833906,0.8697430138086333,0.0026706961046383815,0.1650115416625486,0.16075108955863504,0.0025737018936278777,0.0827133736167821,0.01874987438643838,0.002375835265125359,0.02824837210505643,0.02151881603679795,0.003385417907985855,0.5049986270909936,0.9333901649174363,0.13108639154948404,0.02074469838162174,0.2353631650753782,0.0432512755008877,0.14328761492375236
0.9934214134360815,0.9701999558275876,0.8427450987899685,0.8840593800835177,0.9025293083064541,0.002376592875016015,0.77158054471519,0.06485464182416112,0.0014903988709399907,0.4035576591946318,0.027213847842688044,0.004898085455096068,0.37482658069529745,0.017699689269552954,0.022574160013736577,0.6670698219334711,0.8040274486304468,0.23506928989243409,0.04065177397831804,0.17319715174714484,0.009353712271766623,0.2129936614592844
0.9774091065919721,0.936555274121747,0.6151743414545539,0.549204458265626,0.8662965865112046,0.03979733025362353,0.35082773575540754,0.48171264579320716,0.02246633941492937,0.193295990308127,0.09372125275249304,0.07199295492534508,0.10310465376970207,0.02622920738144041,0.0700078368325735,0.5972198702679424,0.8450057321510902,0.120412109342583,0.25184360892142565,0.1325860953399538,0.09980388147021702,0.31126426714154554
0.9838738980291153,0.6918163489889195,0.36151651242840466,0.2912071978752717,0.8633413075260195,0.02696419094178315,0.20951348910903728,0.27535627256110196,0.007743781947893158,0.05991211860182838,0.06190942675011479,0.013226089220608694,0.18064279864964172,0.02425256955971128,0.00699591023015006,0.19808742209768637,0.5995189082859183,0.0123809267811133,0.05538201373245916,0.3108797409877495,0.030232593000589336,0.16435410299929043
0.9953709752875896,0.9494654663595646,0.9368932282711397,0.25129440068454356,0.921835024638489,0.07404112323158202,0.16393387649630609,0.17937517867429836,0.012575068798750144,0.06869793389942164,0.07577849544102455,0.007107655709274963,0.1929886936955037,0.03578994272140018,0.0023036627606293214,0.1852172741728388,0.8556618317643703,0.024420400432626777,0.07357857120115452,0.15400235573316018,0.09819821215284708,0.0760343686092827
0.9369443807977847,0.4584348731461427,0.7208391854323988,0.33752132027415005,0.6758290970859143,0.2321818484639604,0.13774202132987678,0.407290718371965,0.11983948194107308,0.023840196372885536,0.10826343767972157,0.18217380974662623,0.37120112579761216,0.14659478173209367,0.03414389868292006,0.027220362537163756,0.34064968993587996,0.004905494533971266,0.5457786022569396,0.3991122483933805,0.1624701524940399,0.3172199363897892
0.9810106096721352,0.8256265400201148,0.8530381239919594,0.07480640202668104,0.9289352856720197,0.010167765265918616,0.013748238433467896,0.23398988191690495,0.004734900778768647,0.022485261958237523,0.03728018465130417,0.010474744112579093,0.03055094393248864,0.07108652242489016,0.004270253212474928,0.0967731590971389,0.6631235674219585,0.012392999131642768,0.09174802728807924,0.10925870190035253,0.09083222444174033,0.04584017536314383
0.9945045025805987,0.8584893747902624,0.8920562005569842,0.46898382843281333,0.5849347873567594,0.01253324605663858,0.3303904704884508,0.44449077155700367,0.005243138480385656,0.21782582616561574,0.0330231770619514,0.007207798332693638,0.14026472932857942,0.007831051949095058,0.028349529051331313,0.30349495904742363,0.6734351920566031,0.023559654254536544,0.2161833990530596,0.2753864494004195,0.20808017005369228,0.3287591771719085
0.9996005664453222,0.8713477351878973,0.5326210687921711,0.2089683402352246,0.930586551814567,0.0010558189306072996,0.2865391301746833,0.16050115891669808,0.0015197536603586692,0.1648769946850172,0.005536158228671928,0.0004193322960698853,0.0967409504129676,0.001269262040517971,0.0035890109650495994,0.3917753532825756,0.899851380980478,0.035720997704882795,0.029799547530406423,0.12617330904623614,0.007816266993192211,0.12568981015660835
0.9552011607816888,0.917506753206403,0.9193751542982311,0.30191310945714,0.9417535938965347,0.07068014001188799,0.10342016283062683,0.11459885700689726,0.009814774399631687,0.0553314570793047,0.08813126301050517,0.04985312788476798,0.1214268885850397,0.16509752541044348,0.013492426139286473,0.3143633163812931,0.8781591346343519,0.12025552286177055,0.08625526834890851,0.14744026152237927,0.16745458788810424,0.11782812288048478
0.9477562336721006,0.3674055232383026,0.4400226453311359,0.1618287788813063,0.7131262432715033,0.1569741203165032,0.10300050881654482,0.45998415309188234,0.14408977059546457,0.05564113099419726,0.24226759763653782,0.18079543487867944,0.20428574748740674,0.2811784563489539,0.08048116727105864,0.0867922610071053,0.5989130693540035,0.014546051783284941,0.3112680657970056,0.2525293648544036,0.15691879212140591,0.27180826947309855
0.9941613161050509,0.7960352938494089,0.7372881301652364,0.20383591224514908,0.9040597086882427,0.005607632345808911,0.12352586740940669,0.10491582330119748,0.004402685007519724,0.04151647767227756,0.011737344996467614,0.003778279140651375,0.06289537112930443,0.01442717125774362,0.0018249008609074746,0.3285321624604528,0.9060564165233154,0.05128542479364773,0.04488338524692653,0.16633223543642395,0.07107448410973394,0.1055549247209045
0.9961001927071698,0.920162226482691,0.4995557492315903,0.4300380395697142,0.8731610429620758,0.0005832040156125706,0.22405990795659725,0.06405396585190293,0.0010614949675638585,0.07493651375631605,0.0024413125229877375,0.00024793644533355197,0.040789693236224944,0.0010273514266925243,0.0031600974107017787,0.18123563442321988,0.8328812711313635,0.05914928794187663,0.01519986750880764,0.08724379947216154,0.0018246495287796427,0.16195770100539503
0.9342274704976158,0.6318211957551033,0.5682746453935854,0.10726956265630305,0.7264154179261687,0.050643565664024004,0.1478012217668358,0.09843883417690702,0.06276986271796586,0.02851537179249125,0.021533384670687494,0.020683124714264867,0.17519731889623008,0.03444944236255115,0.01351581767961113,0.0871724465623746,0.7184030712679337,0.04683420168372382,0.18697445599217555,0.2423636304618964,0.15643947063134955,0.19354426958605397
0.9961545183989714,0.8383719757912207,0.7107237174098227,0.28018965003444674,0.848964207492195,0.002427569821335962,0.19742959807601163,0.1951193967147442,0.002708608670771828,0.20916254830724568,0.019525333316588622,0.0016459901741284755,0.06910369234197061,0.014355785332290039,0.005262006303224431,0.28791240896492826,0.876243003955457,0.06408082234268503,0.052803114724672306,0.12021740027444894,0.029681389456316376,0.11397444979396087
0.9960223963461647,0.8982006110188954,0.8361936882415579,0.29867926747709633,0.9060143523823496,0.016973675015067913,0.24687839845471832,0.245021882466404,0.01381625799004893,0.19202290762234792,0.04904573588350286,0.01198464502553398,0.3351927246127747,0.021634245186235412,0.014679825998261675,0.11264537757327514,0.7703718599687039,0.06096255126123429,0.08094076172214298,0.14981667130714277,0.045334490827280305,0.12980966742274097
0.996509602423953,0.7396901367573652,0.772657399264556,0.0786659254350276,0.8943215139416811,0.01857922093353276,0.11211463660519272,0.3344052897567521,0.003594637036100967,0.08364107862444925,0.031911782968888136,0.0056740968182193985,0.17543493992604448,0.02039371371284071,0.0045249881578605655,0.10942392672880696,0.9087022684963431,0.020414383002072267,0.08298064202455901,0.15123350815961312,0.05817915376253402,0.13068283506985873
0.9963902846192536,0.8810498648644434,0.6401698942113864,0.09376298462351312,0.8955962938983024,0.04449826317342753,0.14459978039914623,0.26982612439841036,0.015044909882119206,0.09191938755324958,0.04240966799296575,0.00834598873793313,0.053310603487115915,0.03847672691105353,0.01044000162019465,0.3083268287792049,0.930541842719876,0.047497999870990903,0.1676765426265464,0.16347442932236306,0.15331031949659346,0.10310139348446407
0.9959553062787736,0.6645130791388987,0.5428547013032702,0.10601496267486893,0.7129428338258935,0.005766887393101272,0.10624943923977925,0.6299879818347407,0.00413679179037213,0.07617506429130427,0.05707020880881808,0.017196685457895433,0.10968856563962537,0.019154738933103155,0.0296967829123832,0.38046065485283787,0.6615986178752452,0.011729310677719484,0.22622706183717312,0.120078822430504,0.14370878159029632,0.1643083881289204
0.9625273242535495,0.5724834778138,0.581288707537754,0.49618510677905747,0.70122156233805,0.07152410969428324,0.23913757985825052,0.25148361349384635,0.03627234560496018,0.0556483521794538,0.053441301493323046,0.03263908947915606,0.16714400968702858,0.03566869048161331,0.04061524422845897,0.17383356774531294,0.561035762837507,0.028800328251180785,0.2886916305219331,0.2785820745021895,0.058780861495311254,0.35552879483668803
0.9995445397847178,0.8127433344943719,0.5734704660043719,0.1614030232766155,0.8236440900145899,0.001225398651080456,0.1719032048976466,0.29606014424100124,0.0007516521931030251,0.08228941330042971,0.01834246950775964,0.0004306410768533109,0.055498679524541794,0.0014889988859989045,0.0034450172419231984,0.3302976527277894,0.9299481317440221,0.014703229715612331,0.047766076295920334,0.07458116992230268,0.012985126084741117,0.09836635582877701
0.9989743907042634,0.8762068934853529,0.9521305200871797,0.11069521956324391,0.8287065106030094,0.07567719484168167,0.06772789440285565,0.3994985645223369,0.0332419082801898,0.03382622506348948,0.09409646562557861,0.043092411758191285,0.151742055264648,0.03557771231292095,0.020417716511137718,0.08813077770978867,0.5341002145587352,0.003219963724634789,0.4170021409041479,0.15251681401166667,0.31743740701797885,0.14437965533191577
0.9534677918144943,0.8110848814557343,0.09955825555566228,0.3559156036769505,0.7953011845614366,0.0011461446516901064,0.16693025620873408,0.07833574106985441,0.0014366081735572855,0.13464151366807847,0.006388501879098896,0.0031744262721186134,0.027279101922571936,0.01570777634851983,0.0017539944127570317,0.14424448548117658,0.8477747976157239,0.1701823903050642,0.010676802375253647,0.07957527581882823,0.001724137216113364,0.16994413437807743
0.9985646951885586,0.6189915893072486,0.6742215865179574,0.21378586575200503,0.7243876386552852,0.010317651479482659,0.0899885710511596,0.3138348857874895,0.005214110032239705,0.04363548681569612,0.007277514986720801,0.0053104730940239375,0.11276906712582424,0.016571658958253577,0.012242523266520644,0.01105194097648321,0.479642725098645,0.0034050373401044443,0.29256695350438583,0.11855075772881779,0.03933648460908695,0.14010347897018877
0.9433262673392739,0.9600713213051905,0.2260761735245646,0.1880325651599662,0.9199099064645928,0.007243952060787262,0.09755435604106266,0.05427775194830614,0.003386500891518207,0.10395026140584868,0.012313590430701904,0.004786851278711701,0.024138244942400966,0.03099351353243479,0.0013033219689799758,0.5270570582751162,0.9609341258775628,0.35225025481379035,0.02132300639942669,0.08173602301141702,0.01632638165306255,0.19785297986782685
0.9966201284730483,0.37741400642739686,0.4571303695942518,0.09200359813746684,0.6925555335601277,0.001350672527015595,0.06018453198590068,0.1860684284116027,0.0018956171374340247,0.014084319192324835,0.04029021842807612,0.003166031400995306,0.08266912859229109,0.03731028209287823,0.007246182190762229,0.013516949855378269,0.3569499029271598,0.0028614552138782057,0.028303694223581866,0.07086350580765421,0.009704448735789684,0.05647972207610796
0.9836170228308241,0.9833014178347189,0.5515919863341092,0.5652628727980269,0.8720239680391348,0.002160695352214137,0.28861206644359094,0.09409052547634289,0.0002931102448655021,0.20314253410596994,0.006176147411292077,0.0008565531070064969,0.06939017273515646,0.0024662360385189763,0.003638286307618699,0.5777788105788757,0.9723116915830177,0.407153100257605,0.009604896159360221,0.04543309444880239,0.003163946935487716,0.20923745645551967
0.9746783699132735,0.9640470618723309,0.7063119201629686,0.8095282814626356,0.8279564418900665,0.04347126595284878,0.5305634518665571,0.2196401836712213,0.02151625365396298,0.29009480525951914,0.0405751604452928,0.032975688134859515,0.16720932079640982,0.03553210806279067,0.0337709025303346,0.5693713343906307,0.7908498374251652,0.14605434295753533,0.10193046525102029,0.14084660906191065,0.03402721635082606,0.358846778836062
0.9950892163028426,0.6343347974649618,0.7327264016600967,0.023849060638576947,0.7576050881571568,0.01512781213794645,0.06572911646291701,0.30994568497137404,0.06037086435230149,0.022863773457696024,0.028688243252439405,0.0467107933926848,0.12446380815970931,0.05989746863789014,0.020083199271472674,0.034384316232327294,0.33868269281088614,0.002695449866440769,0.5294871080346968,0.24365873094873874,0.18921556539966528,0.18565809817803863
0.9830613606300993,0.8901946690597566,0.7856638224387957,0.30139537247118414,0.9029217091135759,0.01537897002415406,0.04620303806576648,0.05502872010072024,0.0022107090375013128,0.033119116717796104,0.011575242545646514,0.0025048349106417955,0.012023499093162693,0.044254991943407374,0.0014775375699495052,0.07417504333198494,0.7965531856476344,0.01786530144037507,0.035009159448768146,0.15422607031367996,0.0350999424318284,0.12457638338193472
0.979807832886959,0.7206056045012609,0.4248174679795897,0.5377733338539922,0.6640104653439106,0.00976073915359793,0.3509724654319213,0.1671457987083474,0.005308792193336687,0.09678952523450596,0.010263502954233283,0.005075999360426464,0.11430360514369958,0.012511445375160635,0.010156546588538928,0.1535146837043589,0.6597771940142071,0.06340755675830029,0.046762676294376804,0.20226524519406303,0.023614652831067173,0.20106238473667554
